,Unnamed: 0,ID_NOTICE_CN,TED_NOTICE_URL,CAE_NAME,CAE_TOWN,CAE_POSTAL_CODE,CAE_TYPE,MAIN_ACTIVITY,TYPE_OF_CONTRACT,CPV,VALUE_EURO_FIN_1,DURATION,TAL_LOCATION_NUTS
10229,635182,2018466887,ted.europa.eu/udl?uri=TED:NOTICE:466887-2018:TEXT:EN:HTML,Hospital Clínico Universitario «Lozano Blesa»,Zaragoza,50009,3,Health,S,50700000.0,393389.0,36.0,ES243
10231,635192,2018466897,ted.europa.eu/udl?uri=TED:NOTICE:466897-2018:TEXT:EN:HTML,"Tractament i Selecció de Residus, S. A.",Sant Adrià de Besòs,08930,8,"Environment,Other",S,90513000.0,4888800.0,12.0,ES511
10232,635194,2018466899,ted.europa.eu/udl?uri=TED:NOTICE:466899-2018:TEXT:EN:HTML,Parlamento de Andalucía,Sevilla,41009,8,Other,S,90911200.0,5090280.5,24.0,ES618
10233,635196,2018466958,ted.europa.eu/udl?uri=TED:NOTICE:466958-2018:TEXT:EN:HTML,"Metro Bilbao, S. A.",Bilbao,48001,4,"Urban railway, tramway, trolleybus or bus services",W,45234160.0,1638000.0,,ES213
10240,635558,2018467227,ted.europa.eu/udl?uri=TED:NOTICE:467227-2018:TEXT:EN:HTML,"Ecociudad Zaragoza, S. A. U.",Zaragoza,50.009,8,General public\services,W,45232410.0,510814.34,,ES243
10241,635659,2018467444,ted.europa.eu/udl?uri=TED:NOTICE:467444-2018:TEXT:EN:HTML,Junta de Gobierno del Ajuntament de València,Valencia,46002,3,General public\services,U,34144211.0,444000.0,,ES523
10242,636178,2018467600,ted.europa.eu/udl?uri=TED:NOTICE:467600-2018:TEXT:EN:HTML,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla,Cartagena,30201,1,Environment,U,18100000.0,517682.16,,ES620
10243,636218,2018467622,ted.europa.eu/udl?uri=TED:NOTICE:467622-2018:TEXT:EN:HTML,Consejo Rector de la Agencia Tributaria de Sevilla,Sevilla,41004,3,Economical anf Financial Affairs,U,30213000.0,362868.0,,ES618
10244,636236,2018467634,ted.europa.eu/udl?uri=TED:NOTICE:467634-2018:TEXT:EN:HTML,Hospital Universitario de Getafe,Getafe,28905,R,Health,U,33141770.0,2070185.2,,ES300
10245,636288,2018467637,ted.europa.eu/udl?uri=TED:NOTICE:467637-2018:TEXT:EN:HTML,Hospital Universitario de Getafe,Getafe,28905,R,Health,U,33140000.0,529425.92,,ES300
10246,636688,2018468022,ted.europa.eu/udl?uri=TED:NOTICE:468022-2018:TEXT:EN:HTML,Mancomunidad de Servicios Sociales de Busturialdea,Gernika-Lumo (Bizkaia),48300,3,Social protection,S,85322000.0,1220000.0,,ES213
10248,637166,2018468257,ted.europa.eu/udl?uri=TED:NOTICE:468257-2018:TEXT:EN:HTML,Asamblea de la Mancomunidad de Municipios Zona Centro,Miajadas,10100,3,General public\services,S,90511100.0,1409940.0,,ES432
10251,637387,2018468948,ted.europa.eu/udl?uri=TED:NOTICE:468948-2018:TEXT:EN:HTML,Dirección General de la Fundación General de la Universidad de Málaga,Málaga,29017,8,Education,S,33690000.0,,,ES617
10252,637394,2018468994,ted.europa.eu/udl?uri=TED:NOTICE:468994-2018:TEXT:EN:HTML,"Aguas Municipales de Jávea, S. A. U.",Jávea,03730,8,General public\services,U,34144900.0,319500.0,12.0,ES521
10254,637479,2018469186,ted.europa.eu/udl?uri=TED:NOTICE:469186-2018:TEXT:EN:HTML,"European Commission, JRC — Joint Research Centre, JRC.R — Support Services (Brussels), JRC.R.1 — Support Services Seville",Sevilla,41092,5,Other,S,50710000.0,250000.0,,ES618
10255,637757,2018469535,ted.europa.eu/udl?uri=TED:NOTICE:469535-2018:TEXT:EN:HTML,Servicio Murciano de Salud,Murcia,30100,6,Health,U,33140000.0,3572067.5,,ES620
10256,638060,2018469617,ted.europa.eu/udl?uri=TED:NOTICE:469617-2018:TEXT:EN:HTML,Ayuntamiento de Reus,Reus,43201,3,General public\services,U,30197000.0,429090.9,,ES514
10257,638086,2018469621,ted.europa.eu/udl?uri=TED:NOTICE:469621-2018:TEXT:EN:HTML,Rectorado de la Universidad de Jaén,Jaén,23071,8,Education,U,22113000.0,1248000.0,,ES616
10258,638088,2018469622,ted.europa.eu/udl?uri=TED:NOTICE:469622-2018:TEXT:EN:HTML,Consejería de Cultura y Turismo de la Junta de Castilla y León,Valladolid,47071,3,General public\services,U,9310000.0,430459.1,11.97,ES418
10259,638108,2018469624,ted.europa.eu/udl?uri=TED:NOTICE:469624-2018:TEXT:EN:HTML,Pleno del Ayuntamiento de Calanda,Calanda,44570,3,General public\services,U,45100000.0,78982.56,,ES242
10260,638116,2018469628,ted.europa.eu/udl?uri=TED:NOTICE:469628-2018:TEXT:EN:HTML,Ayuntamiento de Arrecife,Arrecife,35500,3,General public\services,U,9310000.0,4719224.0,,ES708
10262,638121,2018469632,ted.europa.eu/udl?uri=TED:NOTICE:469632-2018:TEXT:EN:HTML,"Junta de Andalucía, Consejería de Cultura, Secretaría General Técnica",Sevilla,41004,3,"Recreation, culture and religion",U,39100000.0,2113956.0,,ES618
10263,638310,2018469690,ted.europa.eu/udl?uri=TED:NOTICE:469690-2018:TEXT:EN:HTML,Consejería de Cultura y Turismo de la Junta de Castilla y León,Valladolid,47071,3,General public\services,U,9310000.0,351043.08,11.97,ES418
10265,638327,2018469705,ted.europa.eu/udl?uri=TED:NOTICE:469705-2018:TEXT:EN:HTML,Hospital Universitario Infanta Cristina,Parla (Madrid),28981,3,Health,U,33140000.0,465780.0,,ES300
10266,638344,2018469718,ted.europa.eu/udl?uri=TED:NOTICE:469718-2018:TEXT:EN:HTML,Jefatura de Asuntos Económicos del Mando de Apoyo Logístico,Madrid,28071,1,Defence,U,18222100.0,5112699.16,,ES300
10267,638358,2018469721,ted.europa.eu/udl?uri=TED:NOTICE:469721-2018:TEXT:EN:HTML,Junta de Gobierno del Ayuntamiento de Oviedo,Oviedo,33071,3,General public\services,U,9000000.0,344000.0,,ES120
10268,638360,2018469723,ted.europa.eu/udl?uri=TED:NOTICE:469723-2018:TEXT:EN:HTML,Junta de Gobierno de la Diputación Provincial de Córdoba,Córdoba,14071,3,General public\services,U,18000000.0,409960.76,,ES613
10269,638664,2018469736,ted.europa.eu/udl?uri=TED:NOTICE:469736-2018:TEXT:EN:HTML,Jefatura de Asuntos Económicos del Mando de Apoyo Logístico,Madrid,28071,1,Defence,U,18230000.0,2829548.0,,ES300
10270,638697,2018469744,ted.europa.eu/udl?uri=TED:NOTICE:469744-2018:TEXT:EN:HTML,Servicio Andaluz de Salud — Área Hospitalaria Virgen del Rocío,Sevilla,41013,3,Health,U,33696200.0,758770.26,,ES618
10271,638708,2018469747,ted.europa.eu/udl?uri=TED:NOTICE:469747-2018:TEXT:EN:HTML,Servicio Andaluz de Salud — Complejo Hospitalario Torrecárdenas,Almería,04009,3,Health,U,33141000.0,1320822.21,,ES611
10272,638709,2018469748,ted.europa.eu/udl?uri=TED:NOTICE:469748-2018:TEXT:EN:HTML,Servicio Andaluz de Salud — Complejo Hospitalario Torrecárdenas,Almería,04009,3,Health,U,9123000.0,1638899.11,,ES611
10273,638862,2018469761,ted.europa.eu/udl?uri=TED:NOTICE:469761-2018:TEXT:EN:HTML,"Dirección General de Servicios del Ministerio de Agricultura y Pesca, Alimentación y Medio Ambiente",Madrid,28071,1,Environment,U,48000000.0,459112.0,,ES300
10274,638898,2018469780,ted.europa.eu/udl?uri=TED:NOTICE:469780-2018:TEXT:EN:HTML,"Madrid Destino Cultura Turismo y Negocio, S. A.",Madrid,28015,8,Education,U,22462000.0,891000.0,,ES300
10275,638912,2018469783,ted.europa.eu/udl?uri=TED:NOTICE:469783-2018:TEXT:EN:HTML,Organización Sanitaria Integrada Ezkerraldea Enkarterri Cruces — Osakidetza — Servicio Vasco de Salud,Barakaldo,48903,3,Health,U,33140000.0,583563.96,,ES213
10276,638918,2018469786,ted.europa.eu/udl?uri=TED:NOTICE:469786-2018:TEXT:EN:HTML,Rectorado de la Universidad Complutense de Madrid,Madrid,28040,8,Education,U,72514000.0,250000.0,,ES300
10277,638999,2018469810,ted.europa.eu/udl?uri=TED:NOTICE:469810-2018:TEXT:EN:HTML,Oficina Española de Patentes y Marcas,Madrid,28071,1,General public\services,U,48000000.0,332314.05,,ES300
10279,639075,2018470309,ted.europa.eu/udl?uri=TED:NOTICE:470309-2018:TEXT:EN:HTML,Área de Gobierno de Economía y Hacienda,Madrid,28014,3,Economical anf Financial Affairs,S,71317200.0,1131471.96,,ES300
10280,639079,2018470310,ted.europa.eu/udl?uri=TED:NOTICE:470310-2018:TEXT:EN:HTML,Gerencia de Informática de la Seguridad Social,Madrid,28041,1,General public\services,S,50312600.0,3213309.27,,ES300
10281,639189,2018470337,ted.europa.eu/udl?uri=TED:NOTICE:470337-2018:TEXT:EN:HTML,Dirección General de SOLIMAT,Toledo,45003,8,General public\services,S,72200000.0,310000.0,,ES425
10282,639314,2018470401,ted.europa.eu/udl?uri=TED:NOTICE:470401-2018:TEXT:EN:HTML,Dirección General del Instituto Nacional de las Artes Escénicas y de la Música,Madrid,28004,1,Education,S,60100000.0,5146350.0,,ES300
10283,639331,2018470411,ted.europa.eu/udl?uri=TED:NOTICE:470411-2018:TEXT:EN:HTML,Presidencia de la Confederación Hidrográfica del Ebro,Zaragoza,50071,1,Environment,S,90910000.0,877833.1,,ES243
10284,639334,2018470412,ted.europa.eu/udl?uri=TED:NOTICE:470412-2018:TEXT:EN:HTML,"Valenciana d&apos;Aprofitament Energètic de Residus, S. A. (Vaersa)",Valencia,46015,8,General public\services,S,98341130.0,633209.2,,ES523
10285,639344,2018470413,ted.europa.eu/udl?uri=TED:NOTICE:470413-2018:TEXT:EN:HTML,Presidencia del Tribunal de Cuentas,Madrid,28006,8,General public\services,S,90911200.0,1536860.66,,ES300
10286,639354,2018470416,ted.europa.eu/udl?uri=TED:NOTICE:470416-2018:TEXT:EN:HTML,Dirección General de la Entidad Pública Empresarial Red.es,Madrid,28020,1,General public\services,S,72000000.0,793800.0,,ES300
10288,639501,2018470502,ted.europa.eu/udl?uri=TED:NOTICE:470502-2018:TEXT:EN:HTML,Dirección General de la Agencia Estatal de Administración Tributaria,Madrid,28020,1,Economical anf Financial Affairs,S,72262000.0,33869679.36,,ES300
10289,639572,2018470527,ted.europa.eu/udl?uri=TED:NOTICE:470527-2018:TEXT:EN:HTML,Dirección General del Instituto de Cinematografía y de las Artes Audiovisuales,Madrid,28004,1,Education,S,90911200.0,260000.0,,ES300
10290,639579,2018470534,ted.europa.eu/udl?uri=TED:NOTICE:470534-2018:TEXT:EN:HTML,Servicio Gallego de Salud — Estructura Organizativa de Gestión Integrada de Santiago de Compostela,Santiago de Compostela,15706,6,Health,S,90524400.0,579507.5,,ES111
10291,639595,2018470542,ted.europa.eu/udl?uri=TED:NOTICE:470542-2018:TEXT:EN:HTML,Dirección General del Instituto de Cinematografía y de las Artes Audiovisuales,Madrid,28004,1,Education,S,79530000.0,500000.0,,ES300
10292,639599,2018470545,ted.europa.eu/udl?uri=TED:NOTICE:470545-2018:TEXT:EN:HTML,Dirección General del Agua,Madrid,28071,1,Environment,S,71318000.0,296175.1,,ES300
10293,639608,2018470553,ted.europa.eu/udl?uri=TED:NOTICE:470553-2018:TEXT:EN:HTML,Ayuntamiento de Alfoz---Ayuntamiento de O Valadouro,Alfoz---O Valadouro,27773---27770,3,General public\services,S,85300000.0,3376626.73,,ES112
10294,639611,2018470555,ted.europa.eu/udl?uri=TED:NOTICE:470555-2018:TEXT:EN:HTML,Ayuntamiento de Elorrio,Elorrio,48230,3,General public\services,S,92000000.0,1942697.79,,ES213
10295,639621,2018470562,ted.europa.eu/udl?uri=TED:NOTICE:470562-2018:TEXT:EN:HTML,"Gerencia de Gestión Integrada de Ourense, Verín y O Barco de Valdeorras",Ourense,32005,R,Health,S,79560000.0,3991735.56,,ES113
10296,639671,2018470590,ted.europa.eu/udl?uri=TED:NOTICE:470590-2018:TEXT:EN:HTML,"Secretaría General de la Agencia Estatal Consejo Superior de Investigaciones Científicas, M. P.",Madrid,28006,1,General public\services,S,45259000.0,244800.0,,ES300
10297,639672,2018470591,ted.europa.eu/udl?uri=TED:NOTICE:470591-2018:TEXT:EN:HTML,Consejería de Sanidad de la Comunidad de Madrid,Madrid,28013,3,Health,S,79710000.0,1688809.36,,ES300
10298,639673,2018470592,ted.europa.eu/udl?uri=TED:NOTICE:470592-2018:TEXT:EN:HTML,Servizo Galego de Saúde — Xerencia de Xestión Integrada A Coruña,A Coruña,15006,3,Health,S,60161000.0,715628.76,,ES111
10299,639674,2018470593,ted.europa.eu/udl?uri=TED:NOTICE:470593-2018:TEXT:EN:HTML,Fundación de Gestión Sanitaria del Hospital de la Santa Creu i Sant Pau,Barcelona,08025,8,Health,S,90910000.0,27720000.0,,ES511
10300,639677,2018470596,ted.europa.eu/udl?uri=TED:NOTICE:470596-2018:TEXT:EN:HTML,Delegación Especial de la Agencia Tributaria en el País Vasco,Bilbao,48009,1,Economical anf Financial Affairs,S,90911200.0,433076.06,,ES213
10301,639678,2018470597,ted.europa.eu/udl?uri=TED:NOTICE:470597-2018:TEXT:EN:HTML,Junta de Gobierno del Ayuntamiento de Granada,Granada,18071,3,General public\services,S,50711000.0,5914761.56,,ES614
10302,639774,2018471146,ted.europa.eu/udl?uri=TED:NOTICE:471146-2018:TEXT:EN:HTML,Alcaldía del Ayuntamiento de Oleiros,Oleiros,15173,3,General public\services,S,85321000.0,7863125.0,,ES111
10303,639775,2018471147,ted.europa.eu/udl?uri=TED:NOTICE:471147-2018:TEXT:EN:HTML,"Gerencia Umivale, Mutua Colaboradora con la Seguridad Social n.º 15",Madrid,28046,8,Health,S,85147000.0,380000.0,,ES300
10304,639777,2018471150,ted.europa.eu/udl?uri=TED:NOTICE:471150-2018:TEXT:EN:HTML,"Consejería de Educación, Cultura y Deporte del Gobierno de Cantabria",Santander,39010,3,Education,S,80000000.0,2385003.2,,ES130
10305,639783,2018471157,ted.europa.eu/udl?uri=TED:NOTICE:471157-2018:TEXT:EN:HTML,Junta de Gobierno del Ayuntamiento de A Coruña,A Coruña,15001,3,General public\services,S,79713000.0,347012.87,,ES111
10306,639792,2018471164,ted.europa.eu/udl?uri=TED:NOTICE:471164-2018:TEXT:EN:HTML,"Instituto Social de la Marina, Dirección Provincial de Vilagarcia de Arousa",Vilagarcia de Arousa,36600,1,General public\services,S,55523100.0,1481872.72,,ES114
10307,639808,2018471231,ted.europa.eu/udl?uri=TED:NOTICE:471231-2018:TEXT:EN:HTML,"Aguas Municipalizadas de Alicante, E. M.",Alicante,03007,4,Other,U,24962000.0,,,ES521
10313,640053,2018471425,ted.europa.eu/udl?uri=TED:NOTICE:471425-2018:TEXT:EN:HTML,Agencia Madrileña de Atención Social,Madrid,28036,3,General public\services,U,39200000.0,487521.23,1.32,ES300
10316,640064,2018471471,ted.europa.eu/udl?uri=TED:NOTICE:471471-2018:TEXT:EN:HTML,Servicio Madrileño de Salud — Hospital Universitario 12 de Octubre,Madrid,28041,6,Health,S,72000000.0,23116.91,6.0,ES300
10319,640289,2018471871,ted.europa.eu/udl?uri=TED:NOTICE:471871-2018:TEXT:EN:HTML,Junta de Gobierno del Ayuntamiento de Dos Hermanas,Dos Hermanas,41701,3,General public\services,U,31680000.0,383619.06,,ES618
10321,640375,2018471887,ted.europa.eu/udl?uri=TED:NOTICE:471887-2018:TEXT:EN:HTML,Rectorado de la Universidad de Valladolid,Valladolid,47002,6,Education,U,22212000.0,468113.0,,ES418
10322,640483,2018471914,ted.europa.eu/udl?uri=TED:NOTICE:471914-2018:TEXT:EN:HTML,Fundació Banc de Sang i Teixits de les Illes Balears,Palma,07004,8,Health,U,33141000.0,1465550.0,,ES532
10324,640926,2018471966,ted.europa.eu/udl?uri=TED:NOTICE:471966-2018:TEXT:EN:HTML,Jefatura de Asuntos Económicos de la Guardia Civil,Madrid,28003,1,Public Order and Safety,U,18000000.0,3576303.58,,ES300
10327,641079,2018472005,ted.europa.eu/udl?uri=TED:NOTICE:472005-2018:TEXT:EN:HTML,"Dirección General de la Entidad Pública Empresarial, Red.es",Madrid,28020,1,General public\services,U,32400000.0,38376198.35,,ES300
10328,641090,2018472014,ted.europa.eu/udl?uri=TED:NOTICE:472014-2018:TEXT:EN:HTML,Jefatura de Asuntos Económicos de la Guardia Civil,Madrid,28003,1,Public Order and Safety,U,48218000.0,631800.0,,ES300
10329,641105,2018472020,ted.europa.eu/udl?uri=TED:NOTICE:472020-2018:TEXT:EN:HTML,"Organización Sanitaria Integrada Ezkerraldea Enkarterri Cruces, Osakidetza/Servicio Vasco de Salud",Barakaldo,48903,3,Health,U,33140000.0,560578.48,,ES213
10330,641331,2018472586,ted.europa.eu/udl?uri=TED:NOTICE:472586-2018:TEXT:EN:HTML,Diputación Provincial de Cádiz,Cádiz,11006,3,General public\services,S,64200000.0,669600.0,,ES612
10331,641352,2018472595,ted.europa.eu/udl?uri=TED:NOTICE:472595-2018:TEXT:EN:HTML,Jefatura de la Sección Económico-Administrativa 15 Agrupación del Cuartel General del Ejército del Aire,Madrid,28071,1,Defence,S,72000000.0,1200000.0,,ES300
10333,641456,2018472641,ted.europa.eu/udl?uri=TED:NOTICE:472641-2018:TEXT:EN:HTML,Presidencia de la Confederación Hidrográfica del Miño-Sil,Ourense,32071,1,Environment,S,64200000.0,300982.5,,ES113
10334,641501,2018472666,ted.europa.eu/udl?uri=TED:NOTICE:472666-2018:TEXT:EN:HTML,Instituto Foral de Bienestar Social,Vitoria-Gasteiz (Araba/Álava),,R,Social protection,S,85311000.0,2009143.58,,ES211
10335,641504,2018472669,ted.europa.eu/udl?uri=TED:NOTICE:472669-2018:TEXT:EN:HTML,Junta de Gobierno Local del Ayuntamiento de El Ejido,El Ejido (Almería),04700,3,General public\services,S,50000000.0,303862.25,,ES611
10336,641512,2018472675,ted.europa.eu/udl?uri=TED:NOTICE:472675-2018:TEXT:EN:HTML,Consejería de Hacienda de la Ciudad Autónoma de Melilla,Melilla,52001,3,General public\services,S,98341120.0,1212054.36,,ES640
10337,641518,2018472681,ted.europa.eu/udl?uri=TED:NOTICE:472681-2018:TEXT:EN:HTML,Ayuntamiento de El Ejido,El Ejido,04700,3,General public\services,S,98380000.0,450000.0,,ES611
10338,641519,2018472682,ted.europa.eu/udl?uri=TED:NOTICE:472682-2018:TEXT:EN:HTML,Q5855029D,Badalona,08916,3,Health,S,98311100.0,1619927.52,11.97,ES511
10340,641526,2018472686,ted.europa.eu/udl?uri=TED:NOTICE:472686-2018:TEXT:EN:HTML,"Ineco, Dirección Corporativa",Madrid,28036,8,General public\services,S,71000000.0,305700.0,,ES300
10341,641701,2018472783,ted.europa.eu/udl?uri=TED:NOTICE:472783-2018:TEXT:EN:HTML,Diputación Foral de Álava — Departamento de Infraestructuras Viarias y Movilidad,Vitoria-Gasteiz (Álava/Araba),01001,3,General public\services,S,60100000.0,3300000.0,,ES211
10343,641842,2018472855,ted.europa.eu/udl?uri=TED:NOTICE:472855-2018:TEXT:EN:HTML,"Servizo Galego de Saúde, Xerencia de Xestión Integrada A Coruña",A Coruña,15006,3,Health,S,60100000.0,466425.26,,ES111
10344,641858,2018472864,ted.europa.eu/udl?uri=TED:NOTICE:472864-2018:TEXT:EN:HTML,Autoridad Portuaria de Vigo,Vigo,36201,8,General public\services,S,71000000.0,120000.0,,ES114
10345,641905,2018473425,ted.europa.eu/udl?uri=TED:NOTICE:473425-2018:TEXT:EN:HTML,"Instituto Social de la Marina, Dirección Provincial de Vilagarcia de Arousa",Vilagarcia de Arousa,36600,1,General public\services,S,79713000.0,983340.3,12.01,ES114
10346,641919,2018473444,ted.europa.eu/udl?uri=TED:NOTICE:473444-2018:TEXT:EN:HTML,"TGSS, Dirección Provincial de Cuenca",Cuenca,16001,1,General public\services,S,79713000.0,341204.36,,ES423
10347,641920,2018473446,ted.europa.eu/udl?uri=TED:NOTICE:473446-2018:TEXT:EN:HTML,Distrito de Villaverde,Madrid,28021,3,General public\services,S,79710000.0,720160.43,,ES300
10348,641921,2018473448,ted.europa.eu/udl?uri=TED:NOTICE:473448-2018:TEXT:EN:HTML,Distrito Centro,Madrid,28013,3,General public\services,S,85312000.0,1248556.12,,ES300
10349,641922,2018473449,ted.europa.eu/udl?uri=TED:NOTICE:473449-2018:TEXT:EN:HTML,Distrito de Villaverde,Madrid,28021,3,General public\services,S,79710000.0,720160.43,24.01,ES300
10350,642017,2018473626,ted.europa.eu/udl?uri=TED:NOTICE:473626-2018:TEXT:EN:HTML,"Aguas Municipalizadas de Alicante, E. M.",Alicante,03007,4,Other,S,50411100.0,1557086.35,,ES521
10351,642019,2018473628,ted.europa.eu/udl?uri=TED:NOTICE:473628-2018:TEXT:EN:HTML,"Aguas Municipalizadas de Alicante, E. M.",Alicante,03007,4,Other,S,50330000.0,1464960.0,,ES521
10354,642062,2018473739,ted.europa.eu/udl?uri=TED:NOTICE:473739-2018:TEXT:EN:HTML,"Empresa Corporación Municipal de Jerez, S. A. (Comujesa)",Jerez de la Frontera,11402,3,General public\services,U,9211000.0,,24.0,ES612
10356,642076,2018473781,ted.europa.eu/udl?uri=TED:NOTICE:473781-2018:TEXT:EN:HTML,"Empresa Corporación Municipal de Jerez, S. A. (Comujesa)",Jerez de la Frontera,11402,3,General public\services,S,66518000.0,,12.0,ES612
10357,642077,2018473782,ted.europa.eu/udl?uri=TED:NOTICE:473782-2018:TEXT:EN:HTML,Ayuntamiento de Pamplona,Pamplona,31001,R,General public\services,S,75100000.0,6784125.0,12.0,ES220
10359,642080,2018473785,ted.europa.eu/udl?uri=TED:NOTICE:473785-2018:TEXT:EN:HTML,Boletín Oficial de la Comunidad de Madrid,Alcobendas,28108,6,General public\services,S,50313000.0,317600.0,48.03,ES300
10360,642081,2018473786,ted.europa.eu/udl?uri=TED:NOTICE:473786-2018:TEXT:EN:HTML,Diputación Provincial de A Coruña,A Coruña,15006,3,General public\services,S,72000000.0,1365619.82,24.0,ES111
10361,642084,2018473789,ted.europa.eu/udl?uri=TED:NOTICE:473789-2018:TEXT:EN:HTML,"Barcelona de Serveis Municipals, S. A.",Barcelona,08015,8,"General public\services,Other",S,60100000.0,1950555.2,12.0,ES511
10365,642382,2018474204,ted.europa.eu/udl?uri=TED:NOTICE:474204-2018:TEXT:EN:HTML,Rectorado de la Universidad Miguel Hernández de Elche,Elche,03202,6,Education,U,38515200.0,375000.0,,ES521
10366,642421,2018474218,ted.europa.eu/udl?uri=TED:NOTICE:474218-2018:TEXT:EN:HTML,Dirección General de la Entidad Pública Empresarial Red.es,Madrid,28020,1,General public\services,U,32400000.0,3815935.54,,ES300
10368,642852,2018474330,ted.europa.eu/udl?uri=TED:NOTICE:474330-2018:TEXT:EN:HTML,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla,Cartagena,30201,1,Environment,U,18100000.0,517682.16,,ES620
10370,643122,2018474391,ted.europa.eu/udl?uri=TED:NOTICE:474391-2018:TEXT:EN:HTML,"Empresa de Transformación Agraria, S. A., S. M. E., M. P. (TRAGSA)",Madrid,28006,8,Environment,U,32581100.0,465563.91,11.71,ES300
